,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
1,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
2,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
3,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
4,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
5,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
6,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
7,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
8,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
9,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
10,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
11,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
12,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
13,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
14,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
15,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
16,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
17,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
18,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
19,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
20,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
21,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
22,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
23,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
24,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
25,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
26,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
27,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
28,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
29,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
30,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
31,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
32,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
33,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
34,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
35,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
36,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,
37,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,
38,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,
39,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,
40,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
41,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
42,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
43,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
44,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
45,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
46,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
47,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
48,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
49,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
50,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
51,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
52,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
53,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
54,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
55,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
56,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
57,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
58,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
59,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
60,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
61,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
62,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
63,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
64,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
65,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
66,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
67,,852,LOCATION (R),Shelving scheme,5,Title,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
68,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
69,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
70,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
71,,852,LOCATION (R),Shelving scheme,6,Shelved separately,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
72,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
73,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
74,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
75,,852,LOCATION (R),Shelving scheme,7,Source specified in subfield $2,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
76,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,
77,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
78,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
79,,852,LOCATION (R),Shelving scheme,8,Other scheme,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,
80,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
81,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
82,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
83,,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
84,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
85,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
86,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
87,,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
88,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
89,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
90,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
91,,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
92,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
93,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
94,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
95,,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
96,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
97,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
98,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
99,,852,LOCATION (R),Shelving scheme,3,Superintendent of Documents classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
100,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,
101,,852,LOCATION (R),Shelving scheme,4,Shelving control number,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,
