,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10046,has issuing agent, ,, ,,
1,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10456,has issuing person,,,,,
2,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10503,has issuing collective agent,,,,,
3,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10550,has issuing corporate body,,,,,
4,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10597,has issuing family,,,,,
5,done,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/m/P30055,has note on publication statement,,,"""Issuing body note: "" + [$a value]",,
6,delete,550,ISSUING BODY NOTE (R),Undefined,*,,Undefined,*,,,,a,Issuing body note (NR),,,,,,,http://rdaregistry.info/Elements/m/P30111,has publication statement,,,,,
7,not mapped,550,ISSUING BODY NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
8,not mapped,550,ISSUING BODY NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,7,Data provenance (R),,,,,,,,,,,,,
9,not mapped,550,ISSUING BODY NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
10,delete,550,ISSUING BODY NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,z,Source of note information (NR) (SE) [OBSOLETE],,,,,,,,,,,,,
11,not mapped,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],0,Repetitious,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
12,not mapped,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],0,Repetitious,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
13,delete,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],0,Repetitious,Undefined,#,Undefined,,,z,Source of note information (NR) (SE) [OBSOLETE],,,,,,,,,,,,,
14,not mapped,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],1,Not repetitious,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
15,not mapped,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],1,Not repetitious,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
16,delete,550,ISSUING BODY NOTE (R),Existence of additional information (SE) [OBSOLETE],1,Not repetitious,Undefined,#,Undefined,,,z,Source of note information (NR) (SE) [OBSOLETE],,,,,,,,,,,,,
