,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,0,Geographic,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Geographic coordinate system: "" + [$a value].",,
1,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,1,Map projection,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,"unstructured description, structured description",,,Uri may be looked up at https://id.loc.gov/vocabulary/mprojection.html ,
2,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,2,Grid coordinate system,,,"a,p","Name (NR), Zone identifier (NR)",,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Grid coordinate system: "" + [$a value]. ""Zone identifier: "" + [$p value].",,
3,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,3,Local planar,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Local planar coordinate system: "" +  [$a value].",,
4,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,4,Local,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Local coordinate system: "" + [$a value].",,
5,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,5,Geodetic model,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Geodetic model name: "" + [$a value].",,
6,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,6,Altitude,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Altitude datum name: "" + [$a value].",,
7,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,7,Method specified in $2,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,"No examples provided for what these codes are or where they come from. Won't map $2 until there is a use case provided. --CY & PS, 2024-01-04","""Name of geospatial reference method: "" + [$a value].",,
8,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,8,Depth,,,a,Name (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Depth datum name: "" + [$a value].",,
9,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,b,Coordinate or distance units (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Coordinate units or distance units:"" + [$b value].",,
10,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,c,Latitude resolution (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Latitude resolution: "" + [$c value]",,
11,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,d,Longitude resolution (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Longitude resolution: "" + [$d value]",,
12,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,  ,Geospatial reference method,1,Map projection,,,e,Standard parallel or oblique line latitude (R),,,$a,contains(Albers conical equal area|Equidistant conic|Equirectangular|Lambert conformal conic|Mercator|Polar stereographic),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Standard parallel(s): "" + [$e value]",,
13,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,1,Map projection,,,e,Standard parallel or oblique line latitude (R),,,$a,contains(Oblique Mercator),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Oblique line latitude(s): "" + [$e value]",,
14,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,not(1),,,,e,Standard parallel or oblique line latitude (R),,,or $a,not contains(Albers conical equal area|Equidistant conic|Equirectangular|Lambert conformal conic|Mercator|Polar stereographic|Oblique Mercator),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Standard parallel(s) or oblique line latitude(s): "" + [$e value]",,
15,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,f,Oblique line longitude (R),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Oblique line longitude: "" + [$f value]",,
16,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,1,Map projection,,,g,Longitude of central meridian or projection center (NR),,,$a,contains(Albers conical equal area|Azimuthal equidistant|Equidistant conic| Equirectangular|Lambert conformal conic|Mercator|Miller cylindrical|Polyconic|Sinusoidal| Transverse Mercator|Van der Grinten),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Longitude of the central meridian: "" + [$g value]",,
17,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,1,Map projection,,,g,Longitude of central meridian or projection center (NR),,,$a,contains(General vertical near-sided projection|Gnomomic|Lambert azimuthal equal area|Orthographic|Robinson|Stereographic),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Longitude of projection center: "" + [$g value]",,
18,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,not(1),,,,g,Longitude of central meridian or projection center (NR),,,or $a,not contains((Albers conical equal area|Azimuthal equidistant|Equidistant conic| Equirectangular|Lambert conformal conic|Mercator|Miller cylindrical|Polyconic|Sinusoidal| Transverse Mercator|Van der Grinten|General vertical near-sided projection|Gnomomic|Lambert azimuthal equal area|Orthographic|Robinson|Stereographic),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Longitude of the central meridian or projection center: "" + [$g value]",,
19,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,1,Map projection,,,h,Latitude of projection origin or projection center (NR),,,$a,contains(General vertical near-sided projection|Gnomomic|Orthographic|Stereographic)                                                                                                ,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Latitude of projection center: "" + [$h value]",,
20,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,1,Map projection,,,h,Latitude of projection origin or projection center (NR),,,$a,contains(Albers conical equal area|Azimuthal equidistant|Equidistant conic|Lambert conformal conic|Oblique Mercator|Polyconic|Transverse Mercator),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Latitude of projection origin: "" + [$h value]",,
21,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*, ,Geospatial reference method,not(1),,,,h,Latitude of projection origin or projection center (NR),,,or $a,not contains(General vertical near-sided projection|Gnomomic|Orthographic|Stereographic|Albers conical equal area|Azimuthal equidistant|Equidistant conic|Lambert conformal conic|Oblique Mercator|Polyconic|Transverse Mercator),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Latitude of projection center or projection origin: "" + [$h value]",,
22,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,i,False easting (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""False easting: "" + [$i value]",,
23,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,j,False northing (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""False northing: "" + [$j value]",,
24,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,1,Vertical coordinate system,Geospatial reference method,*,,,,k,Scale factor (NR),,,$a,contains(Mercator),,,http://rdaregistry.info/Elements/e/P20213,has additional scale information,unstructured description,,"""Scale factor at equator: "" + [$k value]",,
25,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,1,Vertical coordinate system,Geospatial reference method,*,,,,k,Scale factor (NR),,,$a,contains(Oblique Mercator),,,http://rdaregistry.info/Elements/e/P20213 ,has additional scale information,unstructured description,,"""Scale factor at center line: "" + [$k value]",,
26,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,1,Vertical coordinate system,Geospatial reference method,*,,,,k,Scale factor (NR),,,$a,contains(Transverse Mercator),,,http://rdaregistry.info/Elements/e/P20213 ,has additional scale information,unstructured description,,"""Scale factor at central meridian: "" + [$k value]",,
27,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,1,Vertical coordinate system,Geospatial reference method,*,,,,k,Scale factor (NR),,,$a,contains(Polar stereographic),,,http://rdaregistry.info/Elements/e/P20213 ,has additional scale information,unstructured description,,"""Scale factor at projection origin: "" + [$k value]",,
28,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,not(1),,Geospatial reference method,*,,,,k,Scale factor (NR),,,or $a,not contains (Mercator|Oblique Mercator|Transverse Mercator|Polar stereographic),,,http://rdaregistry.info/Elements/e/P20213 ,has additional scale information,unstructured description,,"""Scale factor: "" + [$k value]",,
29,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,l,Height of perspective point above surface (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,,"""Height of perspective point above surface: "" + [$l  value] + meters",,
30,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,m,Azimuthal angle (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Azimuthal angle :"" + [$m value]+ degrees",,
31,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,n,Azimuth measure point longitude or straight vertical longitude from pole (NR),,,$a,not contains(Oblique Mercator|Polar stereographic),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Azimuth measure point longitude or straight vertical longitude from pole: "" + [$n value]",,
32,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,n,Azimuth measure point longitude or straight vertical longitude from pole (NR),,,$a,contains(Oblique Mercator),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Azimuth measure point longitude: "" + [$n value]",,
33,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,n,Azimuth measure point longitude or straight vertical longitude from pole (NR),,,$a,contains(Polar stereographic),,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Straight vertical longitude from pole: "" + [$n value]",,
34,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,o,Landsat number and path number (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured,,"""Landsat number and path number: "" + [$o value]",,
35,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,"q,r","Ellipsoid name (NR), Semi-major axis (NR)",,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured description,,"""Ellipsoid name: "" + [$q value]. ""Semi-major axis: "" + [$r value]",,
36,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,s,Denominator of flattening ratio (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,,,"""Denominator of flattening ratio: "" + [$s value]",,
37,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,6,Altitude,,,t,Vertical resolution (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Altitude resolution: "" + [$t value]",,
38,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,8,Depth,,,t,Vertical resolution (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Depth resolution: "" + [$t value]",,
39,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,not(6|8),,,,t,Vertical resolution (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Vertical resolution: "" + [$t value]",,
40,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,not(6|8),,,,u,Vertical encoding method (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Vertical encoding method: "" + [$u value].",,
41,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,6,Altitude,,,u,Vertical encoding method (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Altitude encoding method: "" + [$u value]",,
42,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,8,Depth,,,u,Vertical encoding method (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Depth encoding method: "" + [$u value]",,
43,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,v,"Local planar, local, or other projection or grid description (NR)",,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Local planar, local, or other projection or grid description: "" + [$v value].",,
44,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,3,Local planar,,,w,Local planar or local georeference information (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Local planar georeference information: "" + [$w value]",,
45,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,4,Local,,,w,Local planar or local georeference information (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,                 ,"""Local georeference information: "" + [$w value]",,
46,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,not(3|4),,,,w,Local planar or local georeference information (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Local planar or local georeference information: "" + [$w value]",,
47,done,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,7,Method specified in $2,,,2,Reference method used (NR),,,,,,,http://rdaregistry.info/Elements/e/P20071 ,has note on expression,unstructured description,,"""Geospatial reference method used: "" + [$2 value].",,
48,not mapped,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,6,Linkage (NR),,,,,,,,,,Handle in 880,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iig-6
49,not mapped,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,*,,,,8,Field link and sequence number (R),,,,,,,,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#id3-8-field-link-and-sequence-number,,,
50,not mapped,342,GEOSPATIAL REFERENCE DATA (R),Geospatial reference dimension,*,,Geospatial reference method,not(7),,,,2,Reference method used (NR),,,,,,,,,,Not valid MARC,,,
