,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10067,has sponsoring agent of work,,,,,
1,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10287,has commissioning agent,,,,,
2,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10439,has commissioning person,,,,,
3,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10486,has commissioning collective agent,,,,,
4,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10533,has commissioning corporate body,,,,,
5,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10580,has commissioning family,,,,,
6,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10604,has sponsoring collective agent of work,,,,,
7,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10605,has sponsoring corporate body of work,,,,,
8,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10606,has sponsoring family of work,,,,,
9,delete,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10607,has sponsoring person of work,,,,,
10,not mapped,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
11,not mapped,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
12,done,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,"a, b, c, d, e, f, g, h","Text of note (NR), Contract number (R), Grant number (R), Undifferentiated number (R), Program element number (R), Project number (NR), Task number (R), Work unit number (R).",,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,,,"Maintain subfield value order from original MARC field. Structure value as follows:
""Funding information note: [Value $a]; Contract number: [Value $b]; Grant number: [Value $c];  Undifferentiated number: [Value $d]; Program element number: [Value $e]; Project number: [Value $f]; Task number: [Value $g]; Work unit number: [Value $h]",,
