Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,#,No information provided,Undefined,#,Undefined,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,0,No level specified,Undefined,#,Undefined,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,1,Primary,Undefined,#,Undefined,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,2,Secondary,Undefined,#,Undefined,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,#,No information provided,Undefined,#,Undefined,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,0,No level specified,Undefined,#,Undefined,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,1,Primary,Undefined,#,Undefined,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,2,Secondary,Undefined,#,Undefined,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,#,No information provided,Undefined,#,Undefined,,,v,Form subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,0,No level specified,Undefined,#,Undefined,,,v,Form subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,1,Primary,Undefined,#,Undefined,,,v,Form subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,2,Secondary,Undefined,#,Undefined,,,v,Form subdivision (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,#,No information provided,Undefined,#,Undefined,,,e,Relator term (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,0,No level specified,Undefined,#,Undefined,,,e,Relator term (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,1,Primary,Undefined,#,Undefined,,,e,Relator term (R),,,,,,,,,,,,,
,654,SUBJECT ADDED ENTRY--FACETED TOPICAL TERMS (R),Level of subject,2,Secondary,Undefined,#,Undefined,,,e,Relator term (R),,,,,,,,,,,,,
