Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,a,Terms governing access (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,a,Terms governing access (NR),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,b,Jurisdiction (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,c,Physical access provisions (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,d,Authorized users (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,e,Authorization (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,f,Standardized terminology for access restriction (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,g,Availability date (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,*,,Undefined,*,,,,q,Supplying agency (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,#,No information provided,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,506,RESTRICTIONS ON ACCESS NOTE (R),Restriction,#,No information provided,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
