Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
first pass,521,TARGET AUDIENCE NOTE (R),Display constant controller,#,Audience,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",,,"""Loss (separation of display terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC."""
first pass,521,TARGET AUDIENCE NOTE (R),Display constant controller,8,No display constant generated,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property. """,,,"""Loss (separation of display terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC."""
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,0,Reading grade level,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",Prepend string Reading grade level:  before contents of $a,"""Don't see an RDA element or relation that expresses the specificity of the display constant, but add as a prefix needed to make sense of contents of $a""","""Loss of separation of display constant terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC.  In a specialized setting, these values could support special search limiting"""
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,1,Interest age level,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",Prepend string  Interest age level:   before contents of $a,"""Don't see an RDA element or relation that expresses the specificity of the display constant, but add as a prefix needed to make sense of contents of $a""","""Loss of separation of display constant terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC.  In a specialized setting, these values could support special search limiting"""
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,2,Interest grade level,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",Prepend string Interest grade level:  before contents of $a,"""Don't see an RDA element or relation that expresses the specificity of the display constant, but add as a prefix needed to make sense of contents of $a""","""Loss of separation of display constant terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC.  In a specialized setting, these values could support special search limiting"""
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,3,Special audience characteristics,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",Prepend string Special audience characteristics:  before contents of $a,"""Don't see an RDA element or relation that expresses the specificity of the display constant, but add as a prefix needed to make sense of contents of $a""","""Loss of separation of display constant terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC.  In a specialized setting, these values could support special search limiting"""
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,4,Motivation/interest level,Undefined,#,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so selected expression property.""",Prepend string Motivation/interest level:  before contents of $a,"""Don't see an RDA element or relation that expresses the specificity of the display constant, but add as a prefix needed to make sense of contents of $a""","""Loss of separation of display constant terminology from value of field in $a - which mIght be controlled from a particular source, but is uncontrolled in MARC.  In a specialized setting, these values could support special search limiting"""
delete,521,TARGET AUDIENCE NOTE (R),Display constant controller,*,,Undefined,*,,,,a,Target audience note (R),,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,Unstructured description,"""Assume target audience will not vary between expression and manifestation since content is same, so mapping for manifestation is not needed - so delete""",,,
loss,521,TARGET AUDIENCE NOTE (R),Display constant controller,*,*,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,Unstructured description,"""There doesn't seem to be a way to reference parts of the description to be able to establish an RDA relationship in the MARC mapping, but we could append the materials specified as a parenthetical phrase to the end of the $a note string.""","""Append the string value of subfield 3 , preceded by the label:  Applies to:    .  In  parentheses, coming after the value of $a  and separated by a space.   Example:  Special audience characteristics:  Tactile learners (Applies to: Puzzles)""",See discussion in Github issue #198,"""Loss of potential separate reference to a part of an expression (or mainfestation) as an entity.  Since values are not controlled for this field, probably not possible to do anything else in MARC conversion."""
delete,521,TARGET AUDIENCE NOTE (R),Display constant controller,*,*,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,All subfield 6 to be deleted,,,
