Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,0,Alternative entry (BK AM CF MP MU) [OBSOLETE],,,a,Uncontrolled related/analytical title (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,0,Alternative entry (BK AM CF MP MU) [OBSOLETE],,,h,Medium (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,0,Alternative entry (BK AM CF MP MU) [OBSOLETE],,,n,Number of part/section of a work (R),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,0,Alternative entry (BK AM CF MP MU) [OBSOLETE],,,p,Name of part/section of a work (R),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Secondary entry (BK AM CF MP MU) [OBSOLETE],,,a,Uncontrolled related/analytical title (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Printed on card (VM) [OBSOLETE],,,a,Uncontrolled related/analytical title (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Secondary entry (BK AM CF MP MU) [OBSOLETE],,,h,Medium (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Printed on card (VM) [OBSOLETE],,,h,Medium (NR),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Secondary entry (BK AM CF MP MU) [OBSOLETE],,,n,Number of part/section of a work (R),,,,,,,,,,,,,
,740,ADDED ENTRY--UNCONTROLLED RELATED/ANALYTICAL TITLE (R),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Type of added entry,1,Printed on card (VM) [OBSOLETE],,,n,Number of part/section of a work (R),,,,,,,,,,,,,
