Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,a,Standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,c,Terms of availability (NR),,,,,,,http://rdaregistry.info/Elements/m/P30160,has term of availability,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,d,Additional codes following the standard number or code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,q,Qualifying information (R),,,,,,,http://rdaregistry.info/Elements/m/P30309,has type of binding,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,*,,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/m/P30004,has identifier for manifestation,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,7,Source specified in subfield $2,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,8,Unspecified type of standard number or code,Difference indicator,*,,,,z,Canceled/invalid standard number or code (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,0,No difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,1,Difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,#,No information provided,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,0,International Standard Recording Code (ISRC),Difference indicator,#,No information provided,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,0,No difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,0,No difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,0,No difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,1,Difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,1,Difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,1,Difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,#,No information provided,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,1,Universal Product Code (UPC),Difference indicator,#,No information provided,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,0,No difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,0,No difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,0,No difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,1,Difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,1,Difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,1,Difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,#,No information provided,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,2,International Standard Music Number (ISMN),Difference indicator,#,No information provided,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,3,International Article Number (EAN),Difference indicator,0,No difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,3,International Article Number (EAN),Difference indicator,0,No difference,,,6,Linkage (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,3,International Article Number (EAN),Difference indicator,0,No difference,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,3,International Article Number (EAN),Difference indicator,1,Difference,,,2,Source of number or code (NR),,,,,,,,,,,,,
,024,OTHER STANDARD IDENTIFIER (R),Type of standard number or code,3,International Article Number (EAN),Difference indicator,1,Difference,,,6,Linkage (NR),,,,,,,,,,,,,
