Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10216,has coverage of content,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10219,has date of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10322,has subject timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/w/P10602,is description of timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,a,Time period code (R),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10216,has coverage of content,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10219,has date of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10322,has subject timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10602,is description of timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,b,Formatted 9999 B.C. through C.E. time period (R),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10216,has coverage of content,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10219,has date of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10322,has subject timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/w/P10602,is description of timespan,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,,,,,
,045,TIME PERIOD OF CONTENT (NR),Type of time period in subfield $b or $c,*,,Undefined,*,,,,c,Formatted pre-9999 B.C. time period (R),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,
