Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,,,,,http://rdaregistry.info/Elements/e/P20226,has horizontal scale of cartographic content,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,,,,,http://rdaregistry.info/Elements/e/P20228,has scale,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,,,,,http://rdaregistry.info/Elements/e/P20230,has vertical scale of cartographic content,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,a,Statement of scale (NR),,,,,,,http://rdaregistry.info/Elements/e/P20291,has scale designation,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,b,Statement of projection (NR),,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10024,has coordinates of cartographic content,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10081,has longitude and latitude,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10083,has strings of coordinate pairs,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10300,has latitude,,,,,
,255,CARTOGRAPHIC MATHEMATICAL DATA (R),Undefined,*,,Undefined,*,,,,c,Statement of coordinates (NR),,,,,,,http://rdaregistry.info/Elements/w/P10301,has longitude,,,,,
