Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/e/P20264,has details of format of notated music,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30012,has parallel designation of named revision of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30013,has parallel designation of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30112,has parallel statement of responsibility relating to named revision of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30115,has parallel statement of responsibility relating to edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30118,has statement of responsibility relating to named revision of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30121,has statement of responsibility relating to edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30132,has designation of named revision of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,*,,Undefined,*,,,,a,Musical presentation statement (NR),,,,,,,http://rdaregistry.info/Elements/m/P30133,has designation of edition,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,254,MUSICAL PRESENTATION STATEMENT (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
