Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,a,Geographic classification area code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,a,Geographic classification area code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,a,Geographic classification area code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10321,has subject place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,a,Geographic classification area code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10601,is description of place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,b,Geographic classification subarea code (R),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,b,Geographic classification subarea code (R),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,b,Geographic classification subarea code (R),,,,,,,http://rdaregistry.info/Elements/w/P10321,has subject place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,b,Geographic classification subarea code (R),,,,,,,http://rdaregistry.info/Elements/w/P10601,is description of place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,#,Library of Congress Classification,Undefined,#,Undefined,,,c,Subject (MP) [OBSOLETE],,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,0,U.S. Dept. of Defense Classification [OBSOLETE],Undefined,#,Undefined,,,c,Subject (MP) [OBSOLETE],,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,1,U.S. Dept. of Defense Classification,Undefined,#,Undefined,,,c,Subject (MP) [OBSOLETE],,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,7,Source specified in subfield $2,Undefined,#,Undefined,,,c,Subject (MP) [OBSOLETE],,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,d,Populated place name (R),,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,d,Populated place name (R),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,d,Populated place name (R),,,,,,,http://rdaregistry.info/Elements/w/P10321,has subject place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,*,,Undefined,*,,,,d,Populated place name (R),,,,,,,http://rdaregistry.info/Elements/w/P10601,is description of place,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,0,U.S. Dept. of Defense Classification [OBSOLETE],Undefined,#,Undefined,,,2,Code source (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,0,U.S. Dept. of Defense Classification [OBSOLETE],Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,0,U.S. Dept. of Defense Classification [OBSOLETE],Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,1,U.S. Dept. of Defense Classification,Undefined,#,Undefined,,,2,Code source (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,1,U.S. Dept. of Defense Classification,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,1,U.S. Dept. of Defense Classification,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,7,Source specified in subfield $2,Undefined,#,Undefined,,,2,Code source (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,7,Source specified in subfield $2,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,7,Source specified in subfield $2,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,052,GEOGRAPHIC CLASSIFICATION (R),Code source,#,Library of Congress Classification,Undefined,#,Undefined,,,2,Code source (NR),,,,,,,,,,,,,
