Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,a,Material base and configuration (R),,,,,,,http://rdaregistry.info/Elements/e/P20573,has colour,,,,,Error in RDA Registry? Colour content is in $g. Plus can 340$a really contain the value of an expression property? --TG
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,a,Material base and configuration (R),,,,,,,http://rdaregistry.info/Elements/m/P30208,has base material,Unstructured|Structured,340$a maps precisely to rdam:P30208. --TG,Enter value of 340$a as a string. --TG,,Not taken into consideration: values in 007 and 008 as conditions. --TG
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,a,Material base and configuration (R),,,,,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,Broad parent property for both base material and applied material. --TG.  Assumption here: $a will always be base material. --TG
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,a,Material base and configuration (R),,,,,,,http://rdaregistry.info/Elements/m/P30456,has colour content,,,,,Error in RDA Registry? Colour content in $g. --TG
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,b,Dimensions (R),,,$a,,,,http://rdaregistry.info/Elements/m/P30169,has dimensions,Unstructured,"All dimensions map to P30169. However the value applies only to the material configuration; to clarify, append the value of 360$a in parentheses. --TG","Append the material base to the value as a parenthetical qualifier, as follows: {value of 340b}+"" (""+{value of 340$a}+"")""  --TG  ",,NT = rdam:30171. --TG
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,b,Dimensions (R),,,,,,,http://rdaregistry.info/Elements/m/P30170,has dimensions of cartographic image,,,,,"BT= rdam:P30171. This property cannot be used here; we are not giving the dimensions of the manifestation but, rather, the dimensions of the material base (the value of 340$a) or some part of the manifestation; ""cartographic image"" is a content type and is not expected as the value of 340$a  --TG"
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,b,Dimensions (R),,,,,,,http://rdaregistry.info/Elements/m/P30171,has dimensions of still image,,,,,"BT = rdam:P30169; NT = rdam:P30170. This property cannot be used here; we are not giving the dimensions of the manifestation but, rather, the dimensions of the material base (the value of 340$a) or some part of the manifestation; ""still image"" is a content type and is not expected as the value of 340$a.  --TG."
loss,340,,,,,,,,,,b,,,,not($a),,,,do not map,do not map,,,,,340$b without a 340$a is not expected. There are some possibilities that may allow a mapping of $b without $a; those are not accounted for here. A github issue was created (in issue #149).
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,c,Materials applied to surface (R),,,,,,,http://rdaregistry.info/Elements/m/P30084,has applied material,Structured|Unstructured,340$c maps precisely to P30084. --TG,Enter value of 340$c as a string. --TG,,Not taken into consideration: values in 007 and 008 as conditions. --TG
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,c,Materials applied to surface (R),,,,,,,http://rdaregistry.info/Elements/m/P30122,has emulsion on microfilm and microfiche,,,,,"(1) Doesn't seem to be any reliable way to determine if we need P30122 from an analysis of MARC data; the most promising field is 007 = (00=h) AND (10=a OR b OR c OR m). However, it's possible for an aggregation that the 340 is describing a different component than the 007, producing a potential error. On the other hand, in most cases, it would probably produce a correct result.  (2) The complexity of the conditions coupled with the possibility of error makes a compelling cases to not use this RDA property. --TG"
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,c,Materials applied to surface (R),,,n/a,,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,Broad parent property for both base material and applied material. --TG. Assumption here: $c will always be base material. --TG
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,d,Information recording technique (R),,,,,,,http://rdaregistry.info/Elements/m/P30187,has production method,Structured|Unstructured,Seems like the best RDA property for this. --TG,Enter value of 340$d as a string. --TG,,
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,e,Support (R),,,,,,,http://rdaregistry.info/Elements/m/P30186,has mount,Structured|Unstructured,"All values should be comprehensible as a ""mount."" --TG",Enter value of 340$e as a string. --TG,"Assumes all support is a ""mount"", or at least comprehensible as a ""mount,"" and that assumption may be an overstep. --TG",
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,e,Support (R),,,,,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,We may need to go to this level of abstraction in order to accommodate all values of 340$e. --TG
loss,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,f,Production rate/ratio (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,Unstructured,"RDA has no property general enough to accommodate all values of 340 $f. RDA has 3 properties that are too specific (hasReductionRatio, hasProjectionSpeed, hasPlayingSpeed). --TG","""Use at a rate or ratio of ""{340$f value}. --TG","It's possible the value of 340$f was not intended to describe the whole manifestation but, rather, only the materials or a part of the manifestation; in that case, an error could be introduced by this recommended mapping. ",
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,f,Production rate/ratio (R),,,,,,,http://rdaregistry.info/Elements/m/P30198,has reduction ratio,,,,,"No RDA relatered terms (i.e. no BT, no NT). --TG"
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,f,Production rate/ratio (R),,,,,,,http://rdaregistry.info/Elements/m/P30200,has projection speed,,,,,BT: projection characteristics of motion picture film (which itself has no BT). --TG
delete,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,f,Production rate/ratio (R),,,,,,,http://rdaregistry.info/Elements/m/P30201,has playing speed,,,,,BT: sound characteristic (which itself has no BT). --TG
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,g,Color content (R),,,,,,,http://rdaregistry.info/Elements/m/P30456,has colour content,Structured|Unstructured,340 $g maps precisely to rdam:P30456. --TG,Enter value of 340$g as a string. --TG,,
delete,340,PHYSICAL MEDIUM (R),Undefined,#,,Undefined,#,,,,h,Location within medium (R),,,$a,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,Unstructured,"RDA has no property for this; rather than lose it, we can put it in a general note. Clarify the note by adding the value of 340$a. 340$h is not expected without 340$a. --TG","""Location of the described materials within""+{340$a value}+"": ""+{340$h value} --TG","If the 340 repeats, this note will not be associated with the appropriate description of materials. --TG",THIS IS THE ORIGINAL MAPPING. THEO NOW RECOMMENDS WE DELETE IT. It is a value designating the area in the value of 340$a that is described by all the other bubfields. As a data point divorced from that descriptive environment it makes no sense.
loss,340,,,,,,,,,,h,,,,,,,,do not map,do not map,,,,,"340$h cannot be a data point removed from the context of the 340 field. It is a designation of the location within the value of $a in which the descriptions in all the other subfields apply. We would have to create a note with many conditions that accommodates and contextualizes this value; the effort required is too great and, in addition, the multiple conditions would probably introduce errors. --TG"
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,i,Technical specifications of medium (R),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,Unstructured,340 $i maps precisely to rdam:P30162. --TG,Enter value of 340$i as a string. --TG,,
first pass,340,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,j,Generation (R),,,,,,,http://rdaregistry.info/Elements/m/P30191,has generation,Structured|Unstructured,340 $j maps precisely to rdam:P30191. --TG,Enter value of 340$j as a string. --TG,,
