Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,a,File type (R),,,,,,,http://rdaregistry.info/Elements/m/P30018,has file type,unstructured description; structured description,,[Manifestation]-->rdam:P30018-->[value of $a] -- ZP 4/10/2022,,
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,a,File type (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,b,Encoding format (R),,,,,,,http://rdaregistry.info/Elements/m/P30096,has encoding format,unstructured description; structured description,,[Manifestation]-->rdam:P30096-->[value of $b] -- ZP 4/10/2022,,
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,b,Encoding format (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,c,File size (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,c,File size (R),,,,,,,http://rdaregistry.info/Elements/m/P30183,has file size,unstructured description,,[Manifestation]-->rdam:P30183-->[value of $c] -- ZP 4/10/2022,,"The only allowed recording method is the unstructured description, the MARC mapping in Toolkit saying 'structured description' is incorrect -- ZP 4/10/2022"
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Resolution (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Resolution (R),,,,,,,http://rdaregistry.info/Elements/m/P30159,has resolution,unstructured description; structured description,,[Manifestation]-->rdam:P30159-->[value of $d] -- ZP 4/10/2022,,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,e,Regional encoding (R),,,,,,,http://rdaregistry.info/Elements/m/P30006,has regional encoding,unstructured description; structured description,,[Manifestation]-->rdam:P30006-->[value of $e] -- ZP 4/10/2022,,
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,e,Regional encoding (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
delete,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,f,Encoded bitrate (R),,,,,,,http://rdaregistry.info/Elements/m/P30124,has digital file characteristic,,,,,Not specific enough -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,f,Encoded bitrate (R),,,,,,,http://rdaregistry.info/Elements/m/P30202,has encoded bitrate,unstructured description; structured description,,[Manifestation]-->rdam:P30202-->[value of $f] -- ZP 4/10/2022,,
?,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,2,Source (NR),,,,,,,,,,,,,
?,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
?,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
?,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,$e,,,,http://rdaregistry.info/Elements/m/P30006,has regional encoding,,,identifier; IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,$a,,,,http://rdaregistry.info/Elements/m/P30018,has file type,,,identifier; IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,$b,,,,http://rdaregistry.info/Elements/m/P30096,has encoding format,,,identifier; IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,$d,,,,http://rdaregistry.info/Elements/m/P30159,has resolution,,,identifier; IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,$f,,,,http://rdaregistry.info/Elements/m/P30202,has encoded bitrate,,,identifier; IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,$e,,,,http://rdaregistry.info/Elements/m/P30006,has regional encoding,,,IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,[Manifestation]-->rdam:P30006-->[value of $1] -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,$a,,,,http://rdaregistry.info/Elements/m/P30018,has file type,,,IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,[Manifestation]-->rdam:P30018-->[value of $1] -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,$b,,,,http://rdaregistry.info/Elements/m/P30096,has encoding format,,,IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,[Manifestation]-->rdam:P30096-->[value of $1] -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,$d,,,,http://rdaregistry.info/Elements/m/P30159,has resolution,,,IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,[Manifestation]-->rdam:P30159-->[value of $1] -- ZP 4/10/2022
first pass,347,DIGITAL FILE CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,1,Real World Object URI (R),,,$f,,,,http://rdaregistry.info/Elements/m/P30202,has encoded bitrate,,,IRI,Assume that a separate field is used for each subfield -- ZP 4/10/2022,[Manifestation]-->rdam:P30202-->[value of $1] -- ZP 4/10/2022
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
