Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Number of work (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Number of movement (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,c,Number of excerpt (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Caption or heading (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Role  (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,g,Clef  (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,m,Voice/instrument (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,n,Key signature (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,o,Time signature (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,p,Musical notation (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,q,General note (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,r,Key or mode (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,s,Coded validity note (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,t,Text incipit (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,y,Link text (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,z,Public note (R),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,2,System code (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,031,MUSICAL INCIPITS INFORMATION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
