Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,#,No information provided [OBSOLETE],,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,0,Assigned by LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],0,No series involved,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],1,Main series,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],2,Subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,4,Assigned by agency other than LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,#,No information provided [OBSOLETE],,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,0,Assigned by LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],0,No series involved,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],1,Main series,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],2,Subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,4,Assigned by agency other than LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,#,No information provided [OBSOLETE],,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,0,Assigned by LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],0,No series involved,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],1,Main series,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],2,Subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,4,Assigned by agency other than LC,,,a,Classification number (R),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,#,No information provided [OBSOLETE],,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,0,Assigned by LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],0,No series involved,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],1,Main series,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],2,Subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,4,Assigned by agency other than LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,#,No information provided [OBSOLETE],,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,0,Assigned by LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],0,No series involved,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],1,Main series,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],2,Subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,4,Assigned by agency other than LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,#,No information provided [OBSOLETE],,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,0,Assigned by LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],0,No series involved,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],1,Main series,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],2,Subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,1,Item is not in LC,Source of call number,4,Assigned by agency other than LC,,,b,Item number (NR),,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,#,No information provided [OBSOLETE],,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,0,Assigned by LC,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],0,No series involved,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],1,Main series,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],2,Subseries,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Series call number (SE) [OBSOLETE],3,Sub-subseries,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,#,No information provided,Source of call number,4,Assigned by agency other than LC,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,#,No information provided [OBSOLETE],,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Source of call number,0,Assigned by LC,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],0,No series involved,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],1,Main series,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
,050,LIBRARY OF CONGRESS CALL NUMBER (R),Existence in LC collection,0,Item is in LC,Series call number (SE) [OBSOLETE],2,Subseries,,,d,Supplementary class number (MU) [OBSOLETE],,,,,,,,,,,,,
