Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/w/P10219,has date of work,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/e/P20004,has date of capture,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/e/P20217,has capture information,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,*,,Undefined,*,,,,a,Time period of creation term (R),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,1,Creation of work,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,1,Creation of work,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,1,Creation of work,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,1,Creation of work,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,2,Creation of aggregate work,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,2,Creation of aggregate work,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,2,Creation of aggregate work,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,388,TIME PERIOD OF CREATION (R),Type of time period,2,Creation of aggregate work,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
